,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,-0.07489715,0.18457593,-0.01215924,0.14632602,-0.02819269,-0.014673239,-0.023484992,0.43675718,0.19481292,-0.008743743,-0.79786265,0.00533782,-0.18859625,0.01277617,-0.38458264,-0.36687315,-0.3496664,0.06783698,-0.1605866,0.17945917,-0.17993046,-0.10874503,0.24869502,-0.27728084,-0.38317075,0.025472207,-0.017340409,-0.025761485,0.17455776,0.11051102,0.05551646,-0.04828367,-0.011513049,-0.1435547,-0.33651653,0.14751998,-0.06618259,0.27749047,0.20955236,-0.25490522,0.008015198,-0.05255052,-0.018692436,-0.059138905,0.04191423,0.26207906,-0.16916034,0.45689768,0.16021301,-0.023651311,0.61556965,-0.559095,-0.034176897,0.1160938,-0.043516975,-0.3271123,-0.061528537,0.35608572
1,0.11688975,0.36644173,0.008009679,0.009462309,-0.009362975,0.3564194,1.2379501,-0.5882174,0.1699986,-0.029120795,0.82113296,-0.027743768,-0.11096326,-0.0043242574,-0.11702172,1.2027797,0.0453196,-0.37463686,-0.050162483,0.06975159,0.2919047,0.46070275,-0.058043398,0.49822047,1.5328443,0.31816536,0.75579387,-0.029453551,0.2707309,1.0969937,0.49417555,-0.32442957,-0.05441012,-0.45294076,0.77428806,-0.31261346,0.2773716,0.20666197,-0.35634446,0.18331356,-0.568987,0.30141294,-0.01096461,-0.018382477,0.013844391,0.43638423,0.15042233,-0.13432674,0.6995837,-0.05529593,-0.009418527,0.0975658,-0.7761989,0.49853444,-0.28224912,1.1967183,-0.015411791,-0.7105665
2,0.007500982,-0.24141565,-0.03670234,0.25433186,-0.050881296,-0.19160101,-0.3588671,0.2511512,-0.14522457,-0.037539963,-0.19055946,-0.01475427,-0.33048663,-0.02427696,-0.057343077,-0.50870216,0.034749407,0.14905697,-0.18686567,-0.038598552,-0.06340399,-0.1467522,-0.09173194,0.03805304,-0.5301899,-0.008658378,-0.026748532,-0.045616306,-0.10248424,-0.3413526,-0.3620531,-0.07336568,0.020259144,-0.19327636,0.03316357,0.09023628,-0.12457965,-0.14915413,0.19364206,-0.08354615,0.29914647,0.13823764,-0.01632679,0.03428748,0.12203946,-0.107415676,-0.20382419,-0.32708287,-0.0877551,0.019309042,-0.44373766,0.36523846,0.086439975,-0.27422395,0.33081833,-0.4692602,-0.008394066,0.33423495
3,0.012527721,0.12982206,-0.059760552,0.08477305,-0.030796021,0.11335951,0.050318785,-0.0099015925,-0.010092818,-0.032781247,0.14581479,-0.008565167,-0.077856995,-0.037930273,-0.07069165,-0.015317541,0.0012607854,-0.105892755,0.023874022,0.17920953,0.04253285,0.17436521,0.016802015,-0.029059693,0.12202831,0.013419264,0.054013822,0.015950035,0.060418196,-0.16523279,0.1070479,-0.06358951,-0.023105161,0.0061208587,0.142007,-0.08770198,-0.08466379,0.031420957,-0.0127302725,0.0058925934,0.1279611,0.11014869,-0.05743645,-0.012119432,-0.022818288,0.08070108,-0.04878691,-0.27413648,-0.07316192,0.01361112,-0.11310231,0.099223815,-0.05509186,0.015754938,0.047684193,0.09393835,0.025720969,-0.018752927
4,0.03935678,-0.22193937,-0.030526657,0.28949687,0.01108466,-0.0645199,-0.17079717,0.030452514,-0.17858759,-0.0073039457,0.07143249,-0.03720165,-0.25628304,-0.048199307,-0.13412657,-0.5041232,-0.024851339,0.19107126,-0.19998768,-0.021102812,-0.08229245,-0.26892418,-0.05763173,-0.05982358,-0.27648506,-0.108417526,-0.00075727166,-0.048744358,-0.052846704,-0.07375035,-0.241462,-0.019775316,0.010952863,-0.2290918,0.111936204,0.086916395,0.06992545,-0.23188533,0.20299232,-0.18352413,0.116460264,-0.043260153,0.028766405,-0.031228172,0.033670016,-0.09492305,-0.09171554,-0.31624007,-0.030873545,-0.03563776,-0.5107357,0.3746235,0.12794223,-0.041989926,0.27902547,-0.22465909,-0.0407962,0.009491603
5,-0.09563227,-1.8644968,0.008199867,-0.069137916,0.02905815,-2.164861,-1.2686826,0.20810084,-0.0012916242,0.021668876,-0.62995255,-0.052867085,-1.0370393,-0.011426102,-0.17532784,0.38710016,0.7342878,0.019640923,-0.6073497,-0.016221968,0.74414486,-1.0163468,-0.77674806,0.21991564,-0.69072276,-0.5750242,0.8993171,0.009821821,-0.52482295,0.40785286,-2.1202388,-1.7000047,-0.042077955,0.11059246,0.69016445,0.78439283,0.7445809,0.061725374,-0.19862679,0.80380535,0.46227086,-0.83223784,0.03658122,0.034606297,0.1408347,0.6373279,-1.8692437,0.030438706,0.5978594,-0.051514234,-1.3157645,-0.35925013,-0.2612013,0.18176854,-0.95436007,0.8430031,-0.038257282,0.15301657
6,0.41013184,0.044326518,-0.020331105,0.48351556,-0.038033593,-1.378848,-0.17516506,-0.5240715,-0.65124494,-0.025735267,1.0700847,-0.0439448,-1.4947429,0.016511384,-1.3328379,-0.7615951,-1.4783092,-0.25611523,0.240837,-1.8167998,-0.48560175,0.0026911176,-0.5153864,-0.8234399,-0.11931156,-0.31480333,-1.5376962,0.033661794,-0.16288364,0.5140135,-0.55365205,0.15211515,0.003099644,0.49706644,-1.4207352,1.8406359,-2.297138,-1.9289955,1.576043,-0.44863585,-1.815507,0.59675354,0.026785247,0.03380965,-1.2427422,1.5624804,-0.06998578,-0.9225332,-1.6344253,-0.024958648,0.9147913,1.328526,0.29591766,1.2774538,-0.074526556,1.3248785,-0.04372457,0.18825097
7,0.13620073,-0.008759117,0.023356233,1.1354388,0.03252096,-0.6561386,-0.66565615,-0.43568826,0.44218248,0.032187216,-0.5029355,-0.018545048,0.39429948,-0.0126128085,1.6454408,0.34829515,0.42757675,-1.6121178,-0.7310001,0.49646157,-1.5673388,-0.07011595,-0.49600703,0.63432693,-1.2322063,-1.3407809,-1.1939479,-0.018812895,-2.0929666,-0.534095,-0.50821173,0.13607025,-0.0652141,-0.48050818,-0.006028232,1.4241333,-0.13526952,1.0740445,-0.9238114,0.3969162,0.3575251,0.9811072,0.042146504,0.011184474,0.085106246,0.35159624,-1.729545,0.5462622,-0.2761394,0.028711721,0.8721099,-1.7382933,-2.0911663,-0.36898407,-2.2916431,-0.9191516,0.038688608,0.83348185
8,0.09431001,-2.1825752,0.022937369,0.574044,-0.01452898,-1.4590585,-0.4158149,-2.6074693,-0.83910495,-0.028616987,-0.22339474,0.036931768,0.49881977,0.04334266,0.42154685,-0.007060951,-0.14046612,-0.14950807,-3.825491,0.2772563,0.29178452,-1.6251167,-1.2544798,-1.7343098,2.1762288,-3.324244,-0.03093319,-0.040611766,-1.3437299,0.1302969,0.0791749,0.8692549,0.036953773,0.73246205,-0.13539873,0.10695871,0.8364917,0.012087871,-0.56399256,-0.17025447,-1.2200485,-0.7488502,-0.04496345,0.020648206,-0.16488947,-3.93123,-0.58701754,0.9864045,-0.86552304,-0.043308526,0.78029543,0.93961895,-0.45876193,1.0177975,-3.3301773,0.3498181,-0.03463419,-2.5815728
9,-0.012155827,0.2731905,-0.037301905,0.069790065,-0.045393255,0.019779833,0.26744822,0.040264852,0.0031632697,0.015260591,0.094485946,-0.018430982,-0.103410445,-0.028253341,0.040631287,-0.084565714,0.26143497,-0.12773573,0.46471134,-0.016080977,0.016562099,0.37903607,0.08647376,-0.05857277,0.11539923,0.28341305,0.045639884,0.008006968,0.1461666,0.023802074,0.29717946,0.19929127,0.0010127942,0.26131707,0.1920219,0.05595358,-0.07795111,0.06949447,0.069277465,0.15075898,0.14671774,0.1978267,0.008928211,-0.043837465,0.12869179,0.2214289,-0.10874375,-0.2508067,0.052509733,-0.025129246,-0.22847208,-0.057248212,0.056259733,-0.15287992,0.46863955,-0.02878308,0.029819692,0.09402352
